Order ID,Order Date,Customer ID,Product ID,Quantity,Customer Name,Email,Phone Number,Address Line 1,City,Country,Postcode,Loyalty Card,Coffee Type,Roast Type,Size,Unit Price,Price per 100g,Profit,Month,Year,Day,Cost,Profit Margin %,Total Sales,Total Profit,Size Category
OGW-60685-912,2020-11-21,67423-10113-LM,E-D-2.5,4,Hildegarde Brangan,hbranganex@woothemes.com,Missing,5 Pleasure Junction,Evansville,United States,47747,Yes,Exc,D,2.5,27.945,1.1178,3.07395,November,2020,Saturday,24.87105,11.0,111.78,12.2958,Large
DEC-11160-362,2021-10-13,48582-05061-RY,R-D-0.2,4,Amii Gallyon,agallyoney@engadget.com,Missing,229 Spohn Center,Naperville,United States,60567,Yes,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,October,2021,Wednesday,2.5239,6.0,10.739999999999998,0.6443999999999999,Small
WCT-07869-499,2021-10-19,32031-49093-KE,R-D-0.5,5,Birgit Domange,bdomangeez@yahoo.co.jp,Missing,5 Sherman Drive,Charleston,United States,29424,No,Rob,D,0.5,5.369999999999999,1.0739999999999998,0.32219999999999993,October,2021,Tuesday,5.0478,6.0,26.849999999999994,1.6109999999999998,Medium
FHD-89872-325,2019-04-29,31715-98714-OO,L-L-1,4,Killian Osler,koslerf0@gmpg.org,+1 (517) 647-5356,81 Stuart Street,Lansing,United States,48930,Yes,Lib,L,1.0,15.85,1.585,2.0605,April,2019,Monday,13.7895,13.0,63.4,8.242,Large
AZF-45991-584,2019-10-12,73759-17258-KA,A-D-2.5,1,Lora Dukes,Missing,+353 (963) 987-6580,4 Lakewood Gardens Lane,Boyle,Ireland,F52,Yes,Ara,D,2.5,22.884999999999998,0.9153999999999999,2.0596499999999995,October,2019,Saturday,20.82535,8.999999999999998,22.884999999999998,2.0596499999999995,Large
MDG-14481-513,2021-05-19,64897-79178-MH,A-M-2.5,4,Zack Pellett,zpellettf2@dailymotion.com,+1 (318) 218-5955,0 Lukken Court,Shreveport,United States,71115,No,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,May,2021,Wednesday,23.546249999999997,9.0,103.49999999999999,9.314999999999998,Large
OFN-49424-848,2021-07-03,73346-85564-JB,R-L-2.5,2,Ilaire Sprakes,isprakesf3@spiegel.de,+1 (408) 319-9787,1969 Lakeland Avenue,San Jose,United States,95194,No,Rob,L,2.5,27.484999999999996,1.0994,1.6490999999999998,July,2021,Saturday,25.835899999999995,6.000000000000001,54.96999999999999,3.2981999999999996,Large
NFA-03411-746,2020-02-08,07476-13102-NJ,A-L-0.5,2,Heda Fromant,hfromantf4@ucsd.edu,+1 (610) 156-1700,3341 Cascade Park,Philadelphia,United States,19104,No,Ara,L,0.5,7.77,1.5539999999999998,0.6992999999999999,February,2020,Saturday,7.0706999999999995,9.0,15.54,1.3985999999999998,Medium
CYM-74988-450,2020-10-16,87223-37422-SK,L-D-0.2,4,Rufus Flear,rflearf5@artisteer.com,+44 (271) 881-4912,30 Mayer Terrace,Sheffield,United Kingdom,S33,No,Lib,D,0.2,3.885,1.9425,0.50505,October,2020,Friday,3.37995,13.0,15.54,2.0202,Small
WTV-24996-658,2020-10-23,57837-15577-YK,E-D-2.5,3,Dom Milella,Missing,+353 (361) 732-3444,87 Cascade Crossing,Manorhamilton,Ireland,H16,No,Exc,D,2.5,27.945,1.1178,3.07395,October,2020,Friday,24.87105,11.0,83.83500000000001,9.22185,Large
DSL-69915-544,2021-03-10,10142-55267-YO,R-L-0.2,3,Wilek Lightollers,wlightollersf9@baidu.com,+1 (646) 793-8756,8 Sunnyside Lane,New York City,United States,10060,Yes,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,March,2021,Wednesday,3.3698999999999995,6.0,10.754999999999999,0.6452999999999999,Small
NBT-35757-542,2021-07-07,73647-66148-VM,E-L-0.2,3,Bette-ann Munden,bmundenf8@elpais.com,+1 (405) 290-3207,465 Oxford Street,Oklahoma City,United States,73119,Yes,Exc,L,0.2,4.455,2.2275,0.49005,July,2021,Wednesday,3.96495,11.0,13.365,1.4701499999999998,Small
OYU-25085-528,2021-02-05,10142-55267-YO,E-L-0.2,4,Wilek Lightollers,wlightollersf9@baidu.com,+1 (646) 793-8756,8 Sunnyside Lane,New York City,United States,10060,Yes,Exc,L,0.2,4.455,2.2275,0.49005,February,2021,Friday,3.96495,11.0,17.82,1.9602,Small
XCG-07109-195,2020-12-11,92976-19453-DT,L-D-0.2,6,Nick Brakespear,nbrakespearfa@rediff.com,+1 (973) 380-3976,2 Jenna Hill,Newark,United States,7112,Yes,Lib,D,0.2,3.885,1.9425,0.50505,December,2020,Friday,3.37995,13.0,23.31,3.0303,Small
YZA-25234-630,2022-05-13,89757-51438-HX,E-D-0.2,2,Malynda Glawsop,mglawsopfb@reverbnation.com,+1 (203) 608-9937,682 Express Court,New Haven,United States,6510,No,Exc,D,0.2,3.645,1.8225,0.40095000000000003,May,2022,Friday,3.24405,11.0,7.29,0.8019000000000001,Small
OKU-29966-417,2019-10-23,76192-13390-HZ,E-L-0.2,4,Granville Alberts,galbertsfc@etsy.com,+44 (788) 686-0408,0 Pierstorff Center,Belfast,United Kingdom,BT2,Yes,Exc,L,0.2,4.455,2.2275,0.49005,October,2019,Wednesday,3.96495,11.0,17.82,1.9602,Small
MEX-29350-659,2020-09-11,02009-87294-SY,E-M-1,5,Vasily Polglase,vpolglasefd@about.me,Missing,63 Maryland Trail,Toledo,United States,43610,No,Exc,M,1.0,13.75,1.375,1.5125,September,2020,Friday,12.2375,11.0,68.75,7.5625,Large
NOY-99738-977,2019-09-29,82872-34456-LJ,R-L-2.5,2,Madelaine Sharples,Missing,+44 (572) 727-1868,0 Mayfield Avenue,Newton,United Kingdom,IV1,Yes,Rob,L,2.5,27.484999999999996,1.0994,1.6490999999999998,September,2019,Sunday,25.835899999999995,6.000000000000001,54.96999999999999,3.2981999999999996,Large
TCR-01064-030,2021-03-03,13181-04387-LI,E-M-1,6,Sigfrid Busch,sbuschff@so-net.ne.jp,+353 (953) 333-8754,6666 Express Pass,Bantry,Ireland,P75,No,Exc,M,1.0,13.75,1.375,1.5125,March,2021,Wednesday,12.2375,11.0,82.5,9.075,Large
YUL-42750-776,2021-11-23,24845-36117-TI,L-M-0.2,2,Cissiee Raisbeck,craisbeckfg@webnode.com,Missing,8026 Nobel Parkway,Shreveport,United States,71161,Yes,Lib,M,0.2,4.365,2.1825,0.56745,November,2021,Tuesday,3.79755,13.0,8.73,1.1349,Small
XQJ-86887-506,2021-11-06,66458-91190-YC,E-L-1,4,Marja Urion,murione5@alexa.com,+353 (715) 989-0283,2 Sycamore Avenue,Virginia,Ireland,D18,Yes,Exc,L,1.0,14.85,1.4849999999999999,1.6335,November,2021,Saturday,13.2165,11.0,59.4,6.534,Large
CUN-90044-279,2021-01-29,86646-65810-TD,L-D-0.2,4,Kenton Wetherick,Missing,+1 (859) 628-7241,6976 Knutson Lane,Lexington,United States,40515,Yes,Lib,D,0.2,3.885,1.9425,0.50505,January,2021,Friday,3.37995,13.0,15.54,2.0202,Small
ICC-73030-502,2022-04-16,59480-02795-IU,A-L-1,3,Reamonn Aynold,raynoldfj@ustream.tv,+1 (414) 429-0919,0380 Orin Road,Milwaukee,United States,53263,Yes,Ara,L,1.0,12.95,1.295,1.1655,April,2022,Saturday,11.7845,9.0,38.849999999999994,3.4965,Large
ADP-04506-084,2021-07-24,61809-87758-LJ,E-M-2.5,6,Hatty Dovydenas,Missing,+1 (281) 416-9557,227 Huxley Hill,Amarillo,United States,79176,Yes,Exc,M,2.5,31.624999999999996,1.265,3.47875,July,2021,Saturday,28.146249999999995,11.0,189.74999999999997,20.8725,Large
PNU-22150-408,2019-08-11,77408-43873-RS,A-D-0.2,6,Nathaniel Bloxland,Missing,+353 (652) 208-7526,04385 Tony Alley,Daingean,Ireland,E91,Yes,Ara,D,0.2,2.985,1.4925,0.26865,August,2019,Sunday,2.71635,9.000000000000002,17.91,1.6118999999999999,Small
VSQ-07182-513,2019-07-23,18366-65239-WF,L-L-0.2,6,Brendan Grece,bgrecefm@naver.com,+44 (933) 508-3795,5 Butterfield Plaza,Halton,United Kingdom,LS9,No,Lib,L,0.2,4.755,2.3775,0.61815,July,2019,Tuesday,4.13685,13.0,28.53,3.7089,Small
SPF-31673-217,2020-06-09,19485-98072-PS,E-M-1,6,Don Flintiff,dflintiffg1@e-recht24.de,Missing,7 Helena Junction,London,United Kingdom,WC1B,No,Exc,M,1.0,13.75,1.375,1.5125,June,2020,Tuesday,12.2375,11.0,82.5,9.075,Large
NEX-63825-598,2020-02-22,72072-33025-SD,R-L-0.5,2,Abbe Thys,athysfo@cdc.gov,+1 (865) 217-6208,847 Sloan Parkway,Knoxville,United States,37924,No,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999,February,2020,Saturday,6.739799999999999,6.0,14.339999999999998,0.8603999999999998,Medium
XPG-66112-335,2020-07-19,58118-22461-GC,R-D-2.5,4,Jackquelin Chugg,jchuggfp@about.me,+1 (913) 466-8319,973 Kings Hill,Shawnee Mission,United States,66225,No,Rob,D,2.5,20.584999999999997,0.8233999999999999,1.2350999999999999,July,2020,Sunday,19.349899999999998,6.000000000000001,82.33999999999999,4.9403999999999995,Large
NSQ-72210-345,2021-09-20,90940-63327-DJ,A-M-0.2,6,Audra Kelston,akelstonfq@sakura.ne.jp,+1 (954) 981-8804,9522 Oak Valley Way,Fort Lauderdale,United States,33330,Yes,Ara,M,0.2,3.375,1.6875,0.30374999999999996,September,2021,Monday,3.07125,8.999999999999998,20.25,1.8224999999999998,Small
XRR-28376-277,2021-05-02,64481-42546-II,R-L-2.5,6,Elvina Angel,Missing,+353 (921) 742-1111,4 Hanson Parkway,Tralee,Ireland,V92,No,Rob,L,2.5,27.484999999999996,1.0994,1.6490999999999998,May,2021,Sunday,25.835899999999995,6.000000000000001,164.90999999999997,9.894599999999999,Large
WHQ-25197-475,2021-11-26,27536-28463-NJ,L-L-0.2,4,Claiborne Mottram,cmottramfs@harvard.edu,+1 (512) 333-9861,5 Monument Point,Austin,United States,78715,Yes,Lib,L,0.2,4.755,2.3775,0.61815,November,2021,Friday,4.13685,13.0,19.02,2.4726,Small
HMB-30634-745,2020-02-18,19485-98072-PS,A-D-2.5,6,Don Flintiff,dflintiffg1@e-recht24.de,Missing,7 Helena Junction,London,United Kingdom,WC1B,No,Ara,D,2.5,22.884999999999998,0.9153999999999999,2.0596499999999995,February,2020,Tuesday,20.82535,8.999999999999998,137.31,12.357899999999997,Large
XTL-68000-371,2020-04-07,70140-82812-KD,A-M-0.5,4,Donalt Sangwin,dsangwinfu@weebly.com,+1 (301) 879-4079,47 Granby Junction,Hyattsville,United States,20784,No,Ara,M,0.5,6.75,1.35,0.6074999999999999,April,2020,Tuesday,6.1425,8.999999999999998,27.0,2.4299999999999997,Medium
YES-51109-625,2022-01-31,91895-55605-LS,E-L-0.5,4,Elizabet Aizikowitz,eaizikowitzfv@virginia.edu,+44 (148) 635-3706,7835 Namekagon Alley,Ashley,United Kingdom,SN13,No,Exc,L,0.5,8.91,1.782,0.9801,January,2022,Monday,7.9299,11.0,35.64,3.9204,Medium
EAY-89850-211,2019-02-19,43155-71724-XP,A-D-0.2,2,Herbie Peppard,Missing,Missing,2 International Lane,Pasadena,United States,91103,Yes,Ara,D,0.2,2.985,1.4925,0.26865,February,2019,Tuesday,2.71635,9.000000000000002,5.97,0.5373,Small
IOQ-84840-827,2019-11-12,32038-81174-JF,A-M-1,6,Cornie Venour,cvenourfx@ask.com,+1 (318) 578-8039,90 Commercial Pass,Shreveport,United States,71161,No,Ara,M,1.0,11.25,1.125,1.0125,November,2019,Tuesday,10.2375,9.0,67.5,6.074999999999999,Large
FBD-56220-430,2022-05-16,59205-20324-NB,R-L-0.2,6,Maggy Harby,mharbyfy@163.com,Missing,69 Jackson Junction,Pensacola,United States,32590,Yes,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,May,2022,Monday,3.3698999999999995,6.0,21.509999999999998,1.2905999999999997,Small
COV-52659-202,2021-02-12,99899-54612-NX,L-M-2.5,2,Reggie Thickpenny,rthickpennyfz@cafepress.com,+1 (213) 234-9242,791 School Center,Los Angeles,United States,90035,No,Lib,M,2.5,33.464999999999996,1.3385999999999998,4.3504499999999995,February,2021,Friday,29.114549999999998,13.0,66.92999999999999,8.700899999999999,Large
YUO-76652-814,2021-04-04,26248-84194-FI,A-D-0.2,6,Phyllys Ormerod,pormerodg0@redcross.org,+1 (919) 491-2772,04 Arrowood Court,Durham,United States,27705,No,Ara,D,0.2,2.985,1.4925,0.26865,April,2021,Sunday,2.71635,9.000000000000002,17.91,1.6118999999999999,Small
PBT-36926-102,2021-08-02,19485-98072-PS,L-M-1,4,Don Flintiff,dflintiffg1@e-recht24.de,Missing,7 Helena Junction,London,United Kingdom,WC1B,No,Lib,M,1.0,14.55,1.455,1.8915000000000002,August,2021,Monday,12.6585,13.0,58.2,7.566000000000001,Large
BLV-60087-454,2022-06-08,84493-71314-WX,E-L-0.2,3,Tymon Zanetti,tzanettig2@gravatar.com,+353 (351) 897-2630,561 Cherokee Trail,Loughrea,Ireland,H62,No,Exc,L,0.2,4.455,2.2275,0.49005,June,2022,Wednesday,3.96495,11.0,13.365,1.4701499999999998,Small
BLV-60087-454,2022-06-08,84493-71314-WX,A-M-0.5,5,Tymon Zanetti,tzanettig2@gravatar.com,+353 (351) 897-2630,561 Cherokee Trail,Loughrea,Ireland,H62,No,Ara,M,0.5,6.75,1.35,0.6074999999999999,June,2022,Wednesday,6.1425,8.999999999999998,33.75,3.0374999999999996,Medium
QYC-63914-195,2020-05-14,39789-43945-IV,E-L-1,3,Reinaldos Kirtley,rkirtleyg4@hatena.ne.jp,+1 (626) 635-6367,6356 Di Loreto Road,Whittier,United States,90605,Yes,Exc,L,1.0,14.85,1.4849999999999999,1.6335,May,2020,Thursday,13.2165,11.0,44.55,4.9005,Large
OIB-77163-890,2020-12-25,38972-89678-ZM,E-L-0.5,5,Carney Clemencet,cclemencetg5@weather.com,Missing,09240 Arkansas Point,Birmingham,United Kingdom,B40,Yes,Exc,L,0.5,8.91,1.782,0.9801,December,2020,Friday,7.9299,11.0,44.55,4.9005,Medium
SGS-87525-238,2021-07-05,91465-84526-IJ,E-D-1,5,Russell Donet,rdonetg6@oakley.com,+1 (804) 583-2067,1 Petterle Terrace,Richmond,United States,23237,No,Exc,D,1.0,12.15,1.215,1.3365,July,2021,Monday,10.813500000000001,11.0,60.75,6.6825,Large
GQR-12490-152,2019-03-14,22832-98538-RB,R-L-0.2,1,Sidney Gawen,sgaweng7@creativecommons.org,+1 (571) 317-3089,9231 Stang Drive,Sterling,United States,20167,Yes,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,March,2019,Thursday,3.3698999999999995,6.0,3.5849999999999995,0.21509999999999996,Small
UOJ-28238-299,2021-03-07,30844-91890-ZA,R-L-0.2,6,Rickey Readie,rreadieg8@guardian.co.uk,+1 (775) 993-8273,8 Everett Court,Carson City,United States,89706,No,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,March,2021,Sunday,3.3698999999999995,6.0,21.509999999999998,1.2905999999999997,Small
ETD-58130-674,2021-11-05,05325-97750-WP,E-M-0.5,2,Cody Verissimo,cverissimogh@theglobeandmail.com,Missing,18 Bluestem Avenue,Upton,United Kingdom,DN21,Yes,Exc,M,0.5,8.25,1.65,0.9075,November,2021,Friday,7.3425,11.0,16.5,1.815,Medium
UPF-60123-025,2020-02-06,88992-49081-AT,R-L-2.5,3,Zilvia Claisse,Missing,+1 (612) 477-9298,529 Judy Circle,Saint Paul,United States,55123,No,Rob,L,2.5,27.484999999999996,1.0994,1.6490999999999998,February,2020,Thursday,25.835899999999995,6.000000000000001,82.45499999999998,4.947299999999999,Large
NQS-01613-687,2021-03-12,10204-31464-SA,L-D-0.5,1,Bar O' Mahony,bogb@elpais.com,Missing,478 Harper Junction,Huntsville,United States,35895,Yes,Lib,D,0.5,7.77,1.5539999999999998,1.0101,March,2021,Friday,6.7599,13.0,7.77,1.0101,Medium
MGH-36050-573,2020-08-03,75156-80911-YT,R-M-0.5,2,Valenka Stansbury,vstansburygc@unblog.fr,+1 (915) 530-3435,10283 Ramsey Hill,El Paso,United States,88553,Yes,Rob,M,0.5,5.97,1.194,0.35819999999999996,August,2020,Monday,5.6118,6.0,11.94,0.7163999999999999,Medium
UVF-59322-459,2019-07-25,53971-49906-PZ,E-L-2.5,6,Daniel Heinonen,dheinonengd@printfriendly.com,Missing,715 Kropf Hill,Decatur,United States,30033,No,Exc,L,2.5,34.154999999999994,1.3661999999999999,3.7570499999999996,July,2019,Thursday,30.397949999999994,11.0,204.92999999999995,22.542299999999997,Large
VET-41158-896,2020-04-29,10728-17633-ST,E-M-2.5,2,Jewelle Shenton,jshentonge@google.com.hk,+1 (650) 712-0135,46367 Waubesa Hill,Orange,United States,92668,Yes,Exc,M,2.5,31.624999999999996,1.265,3.47875,April,2020,Wednesday,28.146249999999995,11.0,63.24999999999999,6.9575,Large
XYL-52196-459,2019-05-02,13549-65017-VE,R-D-0.2,3,Jennifer Wilkisson,jwilkissongf@nba.com,Missing,26051 Golf Course Road,Huntington Beach,United States,92648,Yes,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,May,2019,Thursday,2.5239,6.0,8.055,0.4832999999999999,Small
BPZ-51283-916,2021-08-29,87688-42420-TO,A-M-2.5,2,Kylie Mowat,Missing,+1 (206) 275-3973,06512 Shopko Court,Milwaukee,United States,53285,No,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,August,2021,Sunday,23.546249999999997,9.0,51.74999999999999,4.657499999999999,Large
VQW-91903-926,2020-03-13,05325-97750-WP,E-D-2.5,1,Cody Verissimo,cverissimogh@theglobeandmail.com,Missing,18 Bluestem Avenue,Upton,United Kingdom,DN21,Yes,Exc,D,2.5,27.945,1.1178,3.07395,March,2020,Friday,24.87105,11.0,27.945,3.07395,Large
OLF-77983-457,2019-02-16,51901-35210-UI,A-L-2.5,2,Gabriel Starcks,gstarcksgi@abc.net.au,+1 (423) 903-3146,5 Northland Alley,Chattanooga,United States,37416,No,Ara,L,2.5,29.784999999999997,1.1913999999999998,2.6806499999999995,February,2019,Saturday,27.104349999999997,9.0,59.56999999999999,5.361299999999999,Large
MVI-04946-827,2021-11-27,62483-50867-OM,E-L-1,1,Darby Dummer,Missing,Missing,6664 Huxley Place,Manchester,United Kingdom,M14,No,Exc,L,1.0,14.85,1.4849999999999999,1.6335,November,2021,Saturday,13.2165,11.0,14.85,1.6335,Large
UOG-94188-104,2021-11-23,92753-50029-SD,A-M-0.5,5,Kienan Scholard,kscholardgk@sbwire.com,+1 (614) 199-9032,47910 Longview Place,Columbus,United States,43268,No,Ara,M,0.5,6.75,1.35,0.6074999999999999,November,2021,Tuesday,6.1425,8.999999999999998,33.75,3.0374999999999996,Medium
DSN-15872-519,2021-12-02,53809-98498-SN,L-L-2.5,4,Bo Kindley,bkindleygl@wikimedia.org,+1 (650) 799-2315,2 Village Plaza,Pasadena,United States,91186,Yes,Lib,L,2.5,36.455,1.4582,4.7391499999999995,December,2021,Thursday,31.71585,13.0,145.82,18.956599999999998,Large
OUQ-73954-002,2019-01-06,66308-13503-KD,R-M-0.2,4,Krissie Hammett,khammettgm@dmoz.org,+1 (415) 825-4799,798 Grover Lane,San Francisco,United States,94159,Yes,Rob,M,0.2,2.985,1.4925,0.17909999999999998,January,2019,Sunday,2.8059,6.0,11.94,0.7163999999999999,Small
LGL-16843-667,2021-05-05,82458-87830-JE,A-D-0.2,4,Alisha Hulburt,ahulburtgn@fda.gov,Missing,7997 Artisan Crossing,Shreveport,United States,71137,Yes,Ara,D,0.2,2.985,1.4925,0.26865,May,2021,Wednesday,2.71635,9.000000000000002,11.94,1.0746,Small
TCC-89722-031,2021-10-23,41611-34336-WT,L-D-0.5,1,Peyter Lauritzen,plauritzengo@photobucket.com,+1 (215) 308-0788,833 Monument Circle,Philadelphia,United States,19141,No,Lib,D,0.5,7.77,1.5539999999999998,1.0101,October,2021,Saturday,6.7599,13.0,7.77,1.0101,Medium
TRA-79507-007,2019-12-16,70089-27418-UJ,R-L-2.5,4,Aurelia Burgwin,aburgwingp@redcross.org,+1 (314) 407-3962,0 Amoth Alley,Migrate,United States,41905,Yes,Rob,L,2.5,27.484999999999996,1.0994,1.6490999999999998,December,2019,Monday,25.835899999999995,6.000000000000001,109.93999999999998,6.596399999999999,Large
MZJ-77284-941,2019-05-18,99978-56910-BN,E-L-0.2,5,Emalee Rolin,erolingq@google.fr,+1 (419) 597-8743,2 Merry Center,Toledo,United States,43666,Yes,Exc,L,0.2,4.455,2.2275,0.49005,May,2019,Saturday,3.96495,11.0,22.275,2.45025,Small
AXN-57779-891,2019-07-14,09668-23340-IC,R-M-0.2,3,Donavon Fowle,dfowlegr@epa.gov,Missing,1 Mockingbird Trail,Colorado Springs,United States,80945,No,Rob,M,0.2,2.985,1.4925,0.17909999999999998,July,2019,Sunday,2.8059,6.0,8.955,0.5372999999999999,Small
PJB-15659-994,2020-11-13,39457-62611-YK,L-D-2.5,4,Jorge Bettison,Missing,+353 (782) 457-9198,3336 Lien Plaza,Longwood,Ireland,D02,No,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,November,2020,Friday,25.912949999999995,13.0,119.13999999999999,15.488199999999999,Large
LTS-03470-353,2020-07-16,90985-89807-RW,A-L-2.5,5,Wang Powlesland,wpowleslandgt@soundcloud.com,+1 (412) 453-4798,2 Novick Junction,Pittsburgh,United States,15274,Yes,Ara,L,2.5,29.784999999999997,1.1913999999999998,2.6806499999999995,July,2020,Thursday,27.104349999999997,9.0,148.92499999999998,13.403249999999998,Large
UMM-28497-689,2020-11-03,05325-97750-WP,L-L-2.5,3,Cody Verissimo,cverissimogh@theglobeandmail.com,Missing,18 Bluestem Avenue,Upton,United Kingdom,DN21,Yes,Lib,L,2.5,36.455,1.4582,4.7391499999999995,November,2020,Tuesday,31.71585,13.0,109.365,14.21745,Large
MJZ-93232-402,2022-03-20,17816-67941-ZS,E-D-0.2,1,Laurence Ellingham,lellinghamgv@sciencedaily.com,+1 (318) 670-8027,4286 Kingsford Crossing,Shreveport,United States,71115,Yes,Exc,D,0.2,3.645,1.8225,0.40095000000000003,March,2022,Sunday,3.24405,11.0,3.645,0.40095000000000003,Small
UHW-74617-126,2022-02-16,90816-65619-LM,E-D-2.5,2,Billy Neiland,Missing,Missing,02971 Alpine Court,Cleveland,United States,44105,No,Exc,D,2.5,27.945,1.1178,3.07395,February,2022,Wednesday,24.87105,11.0,55.89,6.1479,Large
RIK-61730-794,2020-11-12,69761-61146-KD,L-M-0.2,6,Ancell Fendt,afendtgx@forbes.com,+1 (414) 811-7606,6 Rutledge Trail,Milwaukee,United States,53234,Yes,Lib,M,0.2,4.365,2.1825,0.56745,November,2020,Thursday,3.79755,13.0,26.19,3.4047,Small
IDJ-55379-750,2019-10-05,24040-20817-QB,R-M-1,4,Angelia Cleyburn,acleyburngy@lycos.com,+1 (754) 355-3802,45127 Melvin Avenue,Fort Lauderdale,United States,33345,No,Rob,M,1.0,9.95,0.9949999999999999,0.597,October,2019,Saturday,9.353,6.000000000000001,39.8,2.388,Large
OHX-11953-965,2019-10-01,19524-21432-XP,E-L-2.5,2,Temple Castiglione,tcastiglionegz@xing.com,+1 (318) 820-6128,0915 Novick Avenue,Shreveport,United States,71105,No,Exc,L,2.5,34.154999999999994,1.3661999999999999,3.7570499999999996,October,2019,Tuesday,30.397949999999994,11.0,68.30999999999999,7.514099999999999,Large
TVV-42245-088,2020-03-06,14398-43114-RV,A-M-0.2,4,Betti Lacasa,Missing,+353 (930) 704-1778,4 Lindbergh Trail,Beaumont,Ireland,D17,No,Ara,M,0.2,3.375,1.6875,0.30374999999999996,March,2020,Friday,3.07125,8.999999999999998,13.5,1.2149999999999999,Small
DYP-74337-787,2019-10-23,41486-52502-QQ,R-M-0.5,1,Gunilla Lynch,Missing,+1 (916) 626-5223,9945 Eagan Circle,Sacramento,United States,94207,No,Rob,M,0.5,5.97,1.194,0.35819999999999996,October,2019,Wednesday,5.6118,6.0,5.97,0.35819999999999996,Medium
OKA-93124-100,2020-04-23,05325-97750-WP,R-M-0.5,5,Cody Verissimo,cverissimogh@theglobeandmail.com,Missing,18 Bluestem Avenue,Upton,United Kingdom,DN21,Yes,Rob,M,0.5,5.97,1.194,0.35819999999999996,April,2020,Thursday,5.6118,6.0,29.849999999999998,1.791,Medium
IXW-20780-268,2020-06-24,20236-64364-QL,L-L-2.5,2,Shay Couronne,scouronneh3@mozilla.org,+1 (701) 894-8081,67 David Lane,Fargo,United States,58122,Yes,Lib,L,2.5,36.455,1.4582,4.7391499999999995,June,2020,Wednesday,31.71585,13.0,72.91,9.478299999999999,Large
NGG-24006-937,2021-03-16,29102-40100-TZ,E-M-2.5,4,Linus Flippelli,lflippellih4@github.io,+44 (200) 860-6521,3657 International Terrace,Middleton,United Kingdom,LE16,No,Exc,M,2.5,31.624999999999996,1.265,3.47875,March,2021,Tuesday,28.146249999999995,11.0,126.49999999999999,13.915,Large
JZC-31180-557,2020-04-07,09171-42203-EB,L-M-2.5,1,Rachelle Elizabeth,relizabethh5@live.com,+1 (918) 203-3263,2668 Dixon Plaza,Tulsa,United States,74184,No,Lib,M,2.5,33.464999999999996,1.3385999999999998,4.3504499999999995,April,2020,Tuesday,29.114549999999998,13.0,33.464999999999996,4.3504499999999995,Large
ZMU-63715-204,2021-09-30,29060-75856-UI,E-D-1,6,Innis Renhard,irenhardh6@i2i.jp,+1 (646) 225-6560,73184 Fieldstone Junction,New York City,United States,10045,Yes,Exc,D,1.0,12.15,1.215,1.3365,September,2021,Thursday,10.813500000000001,11.0,72.9,8.019,Large
GND-08192-056,2022-05-01,17088-16989-PL,L-D-0.5,2,Winne Roche,wrocheh7@xinhuanet.com,+1 (317) 439-5584,378 Scofield Place,Seminole,United States,34642,Yes,Lib,D,0.5,7.77,1.5539999999999998,1.0101,May,2022,Sunday,6.7599,13.0,15.54,2.0202,Medium
RYY-38961-093,2021-01-21,14756-18321-CL,A-M-0.2,6,Linn Alaway,lalawayhh@weather.com,Missing,5602 Florence Avenue,Fort Lauderdale,United States,33345,No,Ara,M,0.2,3.375,1.6875,0.30374999999999996,January,2021,Thursday,3.07125,8.999999999999998,20.25,1.8224999999999998,Small
CVA-64996-969,2020-06-24,13324-78688-MI,A-L-1,6,Cordy Odgaard,codgaardh9@nsw.gov.au,+1 (503) 203-1484,5 Florence Court,Portland,United States,97296,No,Ara,L,1.0,12.95,1.295,1.1655,June,2020,Wednesday,11.7845,9.0,77.69999999999999,6.993,Large
XTH-67276-442,2019-03-03,73799-04749-BM,L-M-2.5,4,Bertine Byrd,bbyrdha@4shared.com,Missing,3482 Morning Circle,Las Vegas,United States,89115,No,Lib,M,2.5,33.464999999999996,1.3385999999999998,4.3504499999999995,March,2019,Sunday,29.114549999999998,13.0,133.85999999999999,17.401799999999998,Large
PVU-02950-470,2021-01-28,01927-46702-YT,E-D-1,1,Nelie Garnson,Missing,+44 (141) 640-7113,821 Annamark Park,Merton,United Kingdom,SW19,No,Exc,D,1.0,12.15,1.215,1.3365,January,2021,Thursday,10.813500000000001,11.0,12.15,1.3365,Large
XSN-26809-910,2020-06-28,80467-17137-TO,E-M-2.5,2,Dianne Chardin,dchardinhc@nhs.uk,Missing,6495 Warrior Point,Ballybofey,Ireland,V23,Yes,Exc,M,2.5,31.624999999999996,1.265,3.47875,June,2020,Sunday,28.146249999999995,11.0,63.24999999999999,6.9575,Large
